Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8415;8420;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1731-1;1/1;;Silvia Veitzman;"Cobrança referente Hora Trabalhada -  - 

EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 1. Horário exato (CI 1)' no período de 01/07/2025 à 31/07/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:02:00 • F-UP • Silvia Veitzman X Réu não informado • CI 1873

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:01:00 • F-UP • Silvia Veitzman X Réu não informado • CI 2037

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:30:00 • Reunião • Silvia Veitzman X Réu não informado • CI 2179

• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:00:00 • Consultoria • Silvia Veitzman X Réu não informado • CI 2253

• Fl";476,5;---;476,5;0;0;476,5;23/08/2025;00/00/0000;Não;Silvia Veitzman - Time Sheet;Hora trabalhada;
8416;8421;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1732-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • Yofc Brasil Cabos e Solucoes Ltda X D Bento do Vale • Proc. 0200666-31.2024.8.06.0164 • CI 630

 • Yofc Brasil Cabos e Solucoes Ltda X Daniel de Souza Coutinho Tecnology Ltda. • Proc. 0200664-61.2024.8.06.0164 • CI 628

 • Yofc Brasil Cabos e Solucoes Ltda X Interlink Construtora de Transmissões de Redes Ltda • Proc. 0700964-49.2024.8.02.0043 • CI 627

Lançamento proveniente de regra de contrato (CI 11).";572,1;---;600;0;0;572,1;15/08/2025;00/00/0000;Sim;358 - YOFC - Cobrança Geral;Lote;
8417;8422;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1733-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



 • Almir Polycarpo • Horário Original: 00:17:00 • Reunião • CI 2006

 • Almir Polycarpo • Horário Original: 00:22:00 • Reunião • CI 2064

Lançamento proveniente de regra de contrato (CI 26).";483,42;---;507;0;0;483,42;15/08/2025;00/00/0000;Sim;361 - YOFC - COMITÊ;Hora trabalhada;
8418;8423;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1734-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • Tarefa Processual • Yofc Brasil Cabos e Solucoes Ltda X DELEGADO DA RECEITA FEDERAL • Proc. 5005117-09.2025.4.03.6104 • CI 2242

Lançamento proveniente de regra de contrato (CI 225).";408,73;---;428,67;0;0;408,73;15/08/2025;00/00/0000;Sim;YOFC - Mandado de Segurança Compensação de Ofício nº 08114-00000737/2025 - Propositura de Mandado de Segurança para reconhecimento da prescrição do crédito exigido, com pedido de liminar para conceder o efeito suspensivo da dívida permitindo a obtenção de certidões negativas.;Hora trabalhada;
8419;8424;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1735-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Victor Tavolaro Barbieri • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 1845

 • Victor Tavolaro Barbieri • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • CI 1846

 • Victor Tavolaro Barbieri • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 1847

 • Victor Tavolaro Barbieri • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 1848

 • Victor Tavolaro Barbieri • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 2035

Lançamento proveniente de regra de contrato (CI 3).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HOR";6611,31;---;7044,56;0;0;6611,31;14/08/2025;00/00/0000;Sim;360 - YOFC - Compliance;Hora trabalhada;
8414;8419;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1730-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Hora Trabalhada -  - 

EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



• Almir Polycarpo • Horário Original: 00:57:00 • Análise de contrato • CI 1792

• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:30:00 • Consultoria • CI 1895

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consultoria • CI 1896

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Reunião • CI 1938

• Almir Polycarpo • Horário Original: 00:40:00 • Elaboração de documento • CI 1940

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:20:00 • Consultoria • CI 1941

• Almir Polycarpo • Horário Origin";15345;---;15345;0;0;15345;22/08/2025;00/00/0000;Não;ZAIT - Time Sheet;Hora trabalhada;
8422;8427;;08/08/2025;08/08/2025;0;02/08/2025;RECEBER;Pix;1738-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Ato processual - Origem: Processo (1000329-46.2025.5.02.0031 | CI: 1079) - 
Moises de Souza Pontes X Zait Engenharia Ltda. - Processo 1000329-46.2025.5.02.0031 - Valor correspondente a 3% da vantagem econômica - Valor da sucumbência: R$ 1.307,62 - Valor do acordo R$ 5.500,00 - Valor do êxito 3% de 8.717,49-5.500,00= 96,52";90,57;---;96,52;0;0;90,58;20/08/2025;00/00/0000;Sim;Zait - Contencioso Trabalhistas;Ato;
7866;7875;;10/08/2025;10/08/2025;0;10/08/2025;PAGAR;Pix;1138-1;4/9;;ANDREI GOMES DA SILVA PINTO;Retirada antecipada;-4149;---;-4149;0;0;-4149;10/08/2025;00/00/0000;Não;;Retirada dos sócios;
7875;7884;;10/08/2025;10/08/2025;0;10/08/2025;PAGAR;Pix;1147-1;4/9;;Paloma Luczka dos Santos;;-4244;---;-4244;0;0;-4244;10/08/2025;00/00/0000;Não;;Retirada dos sócios;
8473;8478;;11/08/2025;11/08/2025;0;11/08/2025;PAGAR;On line;1792-1;1/1;;BANCO ITAU S/A;Juros limite de conta;-93,37;---;-93,37;0;0;-93,37;11/08/2025;00/00/0000;Não;;Pagamento de juros;
8397;8402;;11/08/2025;11/08/2025;0;31/07/2025;RECEBER;Pix;1713-1;1/1;;BARRA DO CAI LTDA;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



 • Almir Polycarpo • Horário Original: 01:02:00 • Análise • CI 1870

Lançamento proveniente de regra de contrato (CI 116).";620;---;620;0;0;620;04/08/2025;00/00/0000;Não;Barra do Caí - Time Sheet - BARRA DO CAÍ - TIME SHEET;Hora trabalhada;
8433;8438;;11/08/2025;11/08/2025;0;10/08/2025;PAGAR;Debito Automatico;1750-1;1/1;;C6 CARTAO DE CREDITO;"ANUIDADE *OABRJ


ASA*TECHLEGAL SERVIÇOS


ASSOCIAÇÃO BRASILEIRA (002/002)


BRAZIL TRANSLATIONS


CLAUDE.AI SUBSCRIPTION SA



IOF TRANSAÇÃO EXTERIOR


CLAUDE.AI SUBSCRIPTION SA  -USD COTAÇÃO


CONTABILIZEI TECNOLOGIA


CURSO.AI POWERED IDE NE



IOF TRANSAÇÃO EXTERIOR


CURSO.AI POWERED IDE NE



USD COTAÇÃO  - r$ 351,94


DM*HOSTINGERCOMB


EBN*CANVA04584 76


ESS ESTACIONAMENTO LT


ESTACIONAMENTO



ALLPARK EMPREENDIMENTO


ESTACIONAMENTO



HUBEES


ESTACIONAMENTO


GAMMA.APP SA - IOF TRANSAÇÕES EXTERIOR


GAMMA.APP SA - USD COTAÇÃO


LOVABLE DO - IOF TRANSAÇOES EXTERIOR


LOVABLE DO - USD COTAÇÃO


OAB MG*ANUIDADE - OABM (007/008)


OPENAI *CHATGPT SUBSCR SA



IOF TRANSAÇÕES EXTERIOR


OPENAI *CHATGPT SUBSCR SA



USD COTAÇÃO


OPENAI *CHATGPT SUBS";-3939,17;---;-3939,17;0;0;-3939,17;09/08/2025;00/00/0000;Não;;Aluguel, Custas e depesas, Estacionamento, Informática -  Hardware, Informática - Softwares , IOF, OAB e Associações, Outros Seguros, Transporte e pedágio;Real
5303;5303;;11/08/2025;11/08/2025;0;11/08/2025;PAGAR;Pix;1813-1;1/1;;FLAVIA MARTINS FUZARO POLYCARPO;Retirada antecipada;-5000;10000;-5000;0;0;-5000;25/08/2025;00/00/0000;Não;;Aluguel;Real
8424;8429;;11/08/2025;11/08/2025;0;02/08/2025;RECEBER;Pix;1740-1;1/1;;Inova Ts Engenharia Ltda.;"Cobrança referente Ato processual - Origem: Processo (1000364-04.2024.5.02.0043 | CI: 602) - 
Encerramento




Marcus Vinícius Benocci Diniz de Oliveira X Inova Ts Engenharia Ltda. - Processo 1000364-04.2024.5.02.0043";1032,35;---;1100;0;0;1032,35;25/08/2025;00/00/0000;Sim;Inova TS - Contencioso Trabalhista - INOVA - Contencioso Trabalhista;Ato;
8425;8430;;11/08/2025;11/08/2025;0;02/08/2025;RECEBER;Pix;1741-1;1/1;;Inova Ts Engenharia Ltda.;"Cobrança referente Ato processual - Origem: Processo (0010263-14.2024.5.03.0173 | CI: 607) - 

Amadeu Pereira de Almeida X Inova Ts Engenharia Ltda. - Processo 0010263-14.2024.5.03.0173";1032,35;---;1100;0;0;1032,35;25/08/2025;00/00/0000;Sim;Inova TS - Contencioso Trabalhista - INOVA - Contencioso Trabalhista;Ato;
8047;8056;Liberado no Banco;11/08/2025;10/08/2025;0;10/08/2025;PAGAR;Boleto;1324-1;3/12;;QUALI CONTABIL EIRELI;Serviços de contabilidade;-2277;---;-2277;0;0;-2277;11/08/2025;00/00/0000;Não;;Prestadores de Serviço;
8421;8426;;11/08/2025;11/08/2025;0;01/08/2025;RECEBER;Pix;1737-1;1/1;;Vale Verde Engenharia e Empreendimentos Ltda.;"Cobrança referente Ato processual - Origem: Processo (0010805-16.2022.5.03.0104 | CI: 573) - 

Elderson Oliveira da Costa X Vale Verde Engenharia e Empreendimentos Ltda. - Processo 0010805-16.2022.5.03.0104";1032,35;---;1100;0;0;1032,35;01/09/2025;00/00/0000;Sim;Vale Verde - Contencioso Trabalhista - VALE VERDE - TRABALHISTA;Ato;
5291;5291;;11/08/2025;11/08/2025;0;11/08/2025;PAGAR;Pix;-;1/1;;Victor Tavolaro Barbieri;Retirada antecipada;-4955;4955;-4955;0;0;-4955;11/08/2025;00/00/0000;Não;;Aluguel;Real
8430;8435;;11/08/2025;11/08/2025;0;05/08/2025;RECEBER;Pix;1747-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Ato processual - Origem: Processo (1000329-46.2025.5.02.0031 | CI: 1079) - 

Moises de Souza Pontes X Zait Engenharia Ltda. - Processo 1000329-46.2025.5.02.0031 - Sentença - 1,5% sobre o valor da causa, mínimo de R$ 1.800,00";1689,3;---;1800;0;0;1689,3;19/08/2025;00/00/0000;Sim;Zait - Contencioso Trabalhistas;Ato;
8431;8436;;11/08/2025;11/08/2025;0;05/08/2025;RECEBER;Pix;1748-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Ato processual - Origem: Processo (1000329-46.2025.5.02.0031 | CI: 1079) - 

Moises de Souza Pontes X Zait Engenharia Ltda. - Processo 1000329-46.2025.5.02.0031 - Encerramento de processo - 1,5% do valor do processo, com um mínimo de R$ 1.800,00.";1689,3;---;1800;0;0;1689,3;19/08/2025;00/00/0000;Sim;Zait - Contencioso Trabalhistas;Ato;
8432;8437;;11/08/2025;11/08/2025;0;05/08/2025;RECEBER;Pix;1749-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Ato processual -  - 

EXTRATO - REGRA DE CONTRATO - POR ATO PROCESSUAL






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Levantamento de valores (CI 18)' no período de 01/07/2025 à 31/07/2025.



• Êxito - 3% sobre a vantagem econômnica • Moises de Souza Pontes X Zait Engenharia Ltda. • Proc. 1000329-46.2025.5.02.0031 • CI 2826



Valor da sucumbência: R$ 1.307,62



Valor do acordo R$ 5.500,00



Valor do êxito 3% de 8.717,49-5.500,00= 96,52



 





Lançamento proveniente de regra de contrato (CI 209).";96,52;---;96,52;0;0;96,52;19/08/2025;00/00/0000;Não;Zait - Contencioso Trabalhistas;Ato;
8508;8513;;12/08/2025;12/08/2025;0;12/08/2025;RECEBER;On line;1831-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira - Rende Fácil;84;---;84;0;0;84;12/08/2025;00/00/0000;Não;;Baixa de aplicação;
8474;8479;;12/08/2025;12/08/2025;0;12/08/2025;PAGAR;Boleto;1793-1;1/1;;REGUS DO BRASIL LTDA;Despesas de terceiros;-84;---;-84;0;0;-84;12/08/2025;00/00/0000;Não;;Materiais de escritório;
8475;8480;;13/08/2025;13/08/2025;0;13/08/2025;RECEBER;Pix;1796-1;1/1;;ALMIR POLYCARPO;Empréstimo de Almir Polycarpo para Apoio;1000;---;1000;0;0;1000;13/08/2025;00/00/0000;Não;;Receitas de empréstimos e financiamentos;
7336;7340;;13/08/2025;13/08/2025;0;13/08/2025;PAGAR;Debito Automatico;460-1;7/23;;BANCO C6 S.A.;"Empréstimo FGI_Parcelas_Principal+Juros



(Pronampe)";-3738,51;---;-3738,51;0;0;-3738,51;13/08/2025;00/00/0000;Não;;Pagamento de empréstimos;Real
8165;8173;;14/08/2025;14/08/2025;0;14/08/2025;PAGAR;On line;1446-1;4/5;;BANCO ITAU S/A;ITAU SEG VIDA GLOBAL PARC 01/05;-309,12;---;-309,12;0;0;-309,12;14/08/2025;00/00/0000;Não;;Outros Seguros;
8483;8488;;15/08/2025;15/08/2025;0;14/08/2025;PAGAR;Pix;1805-1;1/1;;ANDREI GOMES DA SILVA PINTO;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Le Bife Restaurante Ltda - Origem: Atendimento (CI: 826 | Pasta: 338) - 

Custo de deslocamento em quilometragem para comparecimento presencial na sede do cliente para acompanhar visitação ao sistema de exaustor.";-119,8;---;-119,8;0;0;-119,8;25/08/2025;00/00/0000;Não;Le Bife Restaurante Time Sheet - LE BIFE - TIME SHEET;Custas e depesas;
5049;5049;;15/08/2025;14/08/2025;0;14/08/2025;PAGAR;Pix;-;1/1;;BANCO BRADESCO S/A;Tarifa bancáriaCesta PJ Facil 1;-165,15;---;-165,15;0;0;-165,15;15/08/2025;00/00/0000;Não;;Aluguel;Real
5239;5239;;15/08/2025;15/08/2025;0;15/08/2025;PAGAR;On line;-;1/1;;BANCO DO BRASIL S/A;PACOTE DE SERVIÇOsTarifa tarifa bancária;-75,4;---;-75,4;0;0;-75,4;15/08/2025;00/00/0000;Não;;Aluguel;Real
7937;7946;;15/08/2025;15/08/2025;0;15/08/2025;PAGAR;Debito Automatico;1213-1;2/24;;BANCO ITAU S/A;"Contrato de empréstimo - renegociação em 24 vezes



parcela 03/25";-2876;---;-2876;0;0;-2876;15/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8390;8395;;15/08/2025;10/07/2025;0;30/06/2025;RECEBER;Pix;1706-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Cobrança referente Hora Trabalhada - -


EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA




Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 2. Arredondamento de 5 em 5 min (CI 2)' no período de 01/06/2025 à 30/06/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:16:00 • Consultoria • CI 1452

• Victor Tavolaro Barbieri • Horário Original: 00:40:00 • Consultoria • CI 1515

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:04:00 • F-UP • CI 1587

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:01:00 • F-UP • CI 1594

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Análise de e-mail • CI 1595

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:20:00 • Consultoria • CI 1607";2080,3;---;2080,3;0;0;2080,3;15/08/2025;00/00/0000;Não;365 Dádiva - Time Sheet - DÁDIVA - TIME SHEET;Hora trabalhada;
8509;8514;;15/08/2025;15/08/2025;0;15/08/2025;RECEBER;On line;1832-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira - Rende Fácil;75,4;---;75,4;0;0;75,4;15/08/2025;00/00/0000;Não;;Baixa de aplicação;
8407;8412;;15/08/2025;15/08/2025;0;31/07/2025;RECEBER;Pix;1723-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



 • Almir Polycarpo • Horário Original: 00:23:00 • Análise de contrato • CI 2208

 • Almir Polycarpo • Horário Original: 01:30:00 • Reunião • CI 2218

 • Almir Polycarpo • Horário Original: 00:15:00 • APONTAMENTO DE HORAS • CI 2289

 • Almir Polycarpo • Horário Original: 00:23:00 • Revisão de documento • CI 2303

Lançamento proveniente de regra de contrato (CI 232).";1771,41;---;1887,5;0;0;1771,41;20/08/2025;00/00/0000;Sim;Prohabitat - M&A - Negociação de M&A;Hora trabalhada;
8304;8311;Liberado no Banco;15/08/2025;15/08/2025;0;15/08/2025;PAGAR;Boleto;1612-1;2/13;;TL MARKETING LTDA;"Assessoria Marketing



Assessoria em TI



Tecnologia de Informação";-3840;---;-3840;0;0;-3840;15/08/2025;00/00/0000;Não;;Despesas de Marketing;
7903;7912;;16/08/2025;16/08/2025;0;01/08/2025;PAGAR;Debito Automatico;1179-1;1/1;;BANCO C6 S.A.;Pagamento da 3ª parcela do FGI_PEAC__nº_9112581_-_POLYCARPO_ADVOGADOS;-2390,78;---;-2390,78;0;0;-2390,78;15/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8445;8450;;18/08/2025;18/08/2025;0;06/08/2025;RECEBER;Pix;1762-1;1/1;;Almeida Engenharia Consultoria e Construções Ltda.;"Cobrança referente Ato processual - Origem: Processo (1000717-88.2025.5.02.0211 | CI: 1126) - 

Cobrança da assinatura do contrato - ROOSEVELT ALVES DE MOURA - Processo 1000717-88.2025.5.02.0211";2955;---;3000;0;0;3000;05/09/2025;00/00/0000;Sim;Almeida - Reclamação Trabalhista - Contrato para processos trabalhistas;Ato;
8448;8453;Liberado no Banco;18/08/2025;18/08/2025;0;17/08/2025;PAGAR;Debito Automatico;1766-1;1/1;;CARTAO DE CREDITO SANTANDER;"AASP - PARC 02/12


EDITORA GLOBO  ASSINATURA  VALOR ECONÔMICO


GAMMA APP   SAN FRANCISCO


IOF DESPESA NO EXTERIOR  - SAN FRANCISCO


IOF DESPESAS NO EXTERIOR 


LINKEDIN


OPENAI *CHATGPT SUBSCRI   SAN FRANCISCO   USD";-451,44;---;-451,44;0;0;-451,44;18/08/2025;00/00/0000;Não;;Despesas de Marketing, Informática - Softwares , IOF, Livros, Jornais e revistas, OAB e Associações;Real
8468;8473;;19/08/2025;19/08/2025;0;19/07/2025;RECEBER;Pix;1786-1;1/1;;Polycarpo Advogados;Transferência recebida do C6 Polycarpo para BBrasil;3100;---;3100;0;0;3100;17/07/2025;00/00/0000;Não;;Bancos transferências recebidas;
8487;8492;;20/08/2025;20/08/2025;0;01/08/2025;RECEBER;Pix;1809-1;1/1;;ALMIR POLYCARPO;Recebimento de empréstimo de Almir Polycarpo;500;---;500;0;0;500;20/08/2025;00/00/0000;Não;;Receitas de empréstimos e financiamentos;
7476;7480;;20/08/2025;20/08/2025;0;20/07/2025;PAGAR;Não Informado;606-1;7/14;;CLARO EMPRESAS;Telefones celulares - Almir Flávia;-279,99;---;-279,99;0;0;-279,99;20/08/2025;00/00/0000;Não;;Telefonia;Real
8406;8411;;20/08/2025;20/08/2025;0;31/07/2025;RECEBER;Pix;1722-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 112).";2081,86;---;2218,28;0;0;2081,86;20/08/2025;00/00/0000;Sim;250 - PROHABITAT - PARTIDO;Partido mensal;
4915;4915;Liberado no Banco;20/08/2025;20/08/2025;0;20/08/2025;PAGAR;Boleto;1794-1;1/1;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"Antivírus Informática RE9 



Proposta de contratação de Licença – ACRONIS-2025-1078



Fornecimento da licença para a solução do Acronis Advanced Security
+ EDR.";-57,18;---;-57,18;0;0;-57,18;20/08/2025;00/00/0000;Não;;Informática - Softwares;Real
4902;4902;Liberado no Banco;20/08/2025;20/08/2025;0;20/08/2025;PAGAR;Boleto;1795-1;1/1;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"Consultoria TI Informática



RE9";-1061,23;1061,23;-1061,23;0;0;-1061,23;20/08/2025;00/00/0000;Não;;Prestadores de Serviço;Real
7571;7579;;20/08/2025;20/08/2025;0;20/08/2025;PAGAR;Boleto;807-1;6/34;;RECEITA FEDERAL;Darf Reinf (1708 e 5952);-529,31;---;-529,31;0;0;-529,31;20/08/2025;00/00/0000;Não;;Outros tributos e taxas;Real
4928;4928;Liberado no Banco;20/08/2025;20/08/2025;0;20/08/2025;PAGAR;Boleto;848-1;1/1;;RECEITA FEDERAL;"Simples Nacional




DAS APOIO




DAS Apoio";-448,84;---;-448,84;0;0;-448,84;20/08/2025;00/00/0000;Não;;Simples Nacional;Real
7066;7064;;20/08/2025;20/08/2025;0;20/07/2025;PAGAR;Boleto;61-1;6/24;;SECRETARIA DA RECEITA FEDERAL;"GPS - 2100



INSS";-2399,48;---;-2399,48;0;0;-2399,48;26/08/2025;00/00/0000;Não;;INSS;Real
5197;5197;;21/08/2025;21/08/2025;0;21/08/2025;PAGAR;Pix;-;1/1;;ODONTOPREV S.A.;Seguro Dental OdontoprevPlano de Saúde Dental;-130,05;130,05;-130,05;0;0;-130,05;21/08/2025;00/00/0000;Não;;Aluguel;Real
8502;8507;;22/08/2025;22/08/2025;0;22/08/2025;RECEBER;On line;1825-1;1/1;;BANCO BRADESCO S/A;OPERAÇÃO DE CAPITAL DE GIRO - CRÉDITO;144812,42;---;144812,42;0;0;144812,42;22/08/2025;00/00/0000;Não;;Receitas de empréstimos e financiamentos;
8492;8497;;25/08/2025;25/08/2025;0;31/07/2025;PAGAR;Pix;1815-1;1/1;;ALMIR POLYCARPO;;-5000;---;-5000;0;0;-5000;25/08/2025;00/00/0000;Não;;Retirada dos sócios;
8493;8498;;25/08/2025;25/08/2025;0;25/08/2025;PAGAR;Pix;1816-1;1/1;;ALMIR POLYCARPO;Devolução de empréstimo realizado neste mês.;-1500;---;-1500;0;0;-1500;25/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8501;8506;;25/08/2025;25/08/2025;0;25/08/2025;RECEBER;Pix;1824-1;1/1;;ALMIR POLYCARPO;Pix recebido Almir Polycarpo.;15000;---;15000;0;0;15000;25/08/2025;00/00/0000;Não;;Receitas de empréstimos e financiamentos;
8503;8508;;25/08/2025;25/08/2025;0;25/08/2025;PAGAR;Pix;1826-1;1/1;;ALMIR POLYCARPO;Pix enviado para Almir Polycarpo - C6 Bank;-16000;---;-16000;0;0;-16000;25/08/2025;00/00/0000;Não;;Retirada dos sócios;
8489;8494;;25/08/2025;25/08/2025;0;25/08/2025;PAGAR;Debito Automatico;1811-1;1/1;;BANCO BRADESCO CARTOES S/A;"ADOBE


ANUIDADE PARC 005/012";-350,16;---;-350,16;0;0;-350,16;25/08/2025;00/00/0000;Não;;Informática - Softwares , Tarifas e custos bancários;Real
8504;8509;;25/08/2025;25/08/2025;0;25/08/2025;RECEBER;On line;1827-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação financeira automática - INVEST FÁCIL;0,13;---;0,13;0;0;0,13;25/08/2025;00/00/0000;Não;;Aplicação de valores em investimento;
7938;7947;;25/08/2025;15/09/2025;0;15/09/2025;PAGAR;Boleto;1214-1;3/24;;BANCO ITAU S/A;Contrato de empréstimo - renegociação em 24 vezes;-10195,12;---;-10195,12;0;0;-42264,72;25/08/2025;00/00/0000;Não;;Pagamento de empréstimos;
8392;8397;;25/08/2025;25/08/2025;0;31/07/2025;RECEBER;Pix;1708-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • RECEITA FEDERAL X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 13868.739787/2024-21 • CI 1111

 • Belcorp do Brasil Distribuidora de Cosmeticos Ltda. X União Federal • Proc. 5015488-78.2024.4.03.6100 • CI 623

 • MUNICIPIO DE GUARULHOS X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 1676268-36.2023.8.26.0224 • CI 585

 • SECRETARIA DA FAZENDA DO ESTADO DE ALAGOAS X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. • Proc. 0707991-83.2022.8.02.0001 • CI 576

 • SECRETARIA DA FAZENDA DO ESTADO DE";1870;---;1870;0;0;1870;29/10/2025;00/00/0000;Não;Belcorp - Tributário - BELCORP - TRIBUTÁRIO;Lote;
