Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8784;8787;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2125-1;1/1;;Maria Paloma Medeiros Siqueiros;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Pleno (CI 17)' no período de 01/10/2025 à 31/10/2025.



 • Paloma Luczka dos Santos • Horário Original: 00:20:00 • Tarefa Processual • Eliezer Antônio Dias Benevides X Maria Aparecida Medeiros Sequeiros e outros • Proc. 0100290-78.2025.5.01.0071 • CI 3306

Lançamento proveniente de regra de contrato (CI 144).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/10/2025 à 31/10/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:35:00 • APONTAMENTO DE HORAS • CI 3303

Lançamento";453,33;---;453,33;0;0;453,33;08/11/2025;00/00/0000;Não;Paloma Sequeiros - Time Sheet - PALOMA SEQUEIROS;Hora trabalhada;
8773;8776;;10/11/2025;10/11/2025;0;03/11/2025;PAGAR;Boleto;2114-1;1/1;;Ourocard Bb. S.a.;"ALLPARK ESTACIONAMENTO CAMPINAS


ANUIDADE PARCELA 001/012


RODOSNACK LANCHONETE  - JUNDIAI";-94,83;---;-94,83;0;0;-94,83;10/11/2025;00/00/0000;Não;;Alimentação, Cartão de Crédito, Estacionamento;Real
7878;7887;;10/11/2025;10/11/2025;0;10/11/2025;PAGAR;Pix;1150-1;7/9;;Paloma Luczka dos Santos;;-5524;---;-5524;0;0;-5524;10/11/2025;00/00/0000;Não;;Retirada dos sócios;
8050;8059;Liberado no Banco;10/11/2025;10/11/2025;0;10/11/2025;PAGAR;Boleto;1327-1;6/12;;QUALI CONTABIL EIRELI;Serviços de contabilidade;-2277;---;-2277;0;0;-2277;10/11/2025;00/00/0000;Não;;Prestadores de Serviço;
8797;8800;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2138-1;1/1;;Silvia Veitzman;"Cobrança referente Hora Trabalhada - -


EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR




Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/10/2025 à 31/10/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Reunião • Silvia Veitzman X Réu não informado • CI 3599

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3602

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3645

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:25:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3669

• Flávia Martins Fuzaro Polyc";595,83;---;595,83;0;0;595,83;09/11/2025;00/00/0000;Não;Silvia Veitzman - Time Sheet;Hora trabalhada;
8838;8841;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2181-1;1/1;;Silvia Veitzman;"Cobrança referente Hora Trabalhada - -


EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR




Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/10/2025 à 31/10/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Reunião • Silvia Veitzman X Réu não informado • CI 3599

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3602

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3645

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:25:00 • Consulta • Silvia Veitzman X Réu não informado • CI 3669

• Flávia Martins Fuzaro Polyc";595,83;---;595,83;0;0;595,83;10/12/2025;00/00/0000;Não;Silvia Veitzman - Time Sheet;Hora trabalhada;
8840;8843;;10/11/2025;10/11/2025;0;10/11/2025;PAGAR;Boleto;2184-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa não reembolsável de Custas Judiciais do cliente Polycarpo Advogados - Origem: Atendimento (CI: 787 | Pasta: 589) - 

Custas - Mandado de Segurança contra o TJSP - Reembolso Custas Iniciais - YOFC Processo";-185,1;---;-185,1;0;0;-185,1;10/11/2025;00/00/0000;Não;390 - POLYCARPO;Custas e depesas;
8779;8782;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2120-1;1/1;;Vale Verde Engenharia e Empreendimentos Ltda.;"Cobrança referente Ato processual -  - EXTRATO - REGRA DE CONTRATO - POR ATO PROCESSUAL

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Levantamento de valores (CI 18)' no período de 01/10/2025 à 31/10/2025.



 • Levantamento de valores • Gledson da Silva Santos X Vale Verde Engenharia e Empreendimentos Ltda. • Proc. 1000478-96.2023.5.02.0262 • CI 4048

Lançamento proveniente de regra de contrato (CI 58).";1032,35;---;1100;0;0;1032,35;13/11/2025;00/00/0000;Sim;Vale Verde - Contencioso Trabalhista - VALE VERDE - TRABALHISTA;Ato;
5294;5294;;10/11/2025;10/11/2025;0;10/11/2025;PAGAR;Pix;2182-1;1/1;;Victor Tavolaro Barbieri;Retirada antecipada;-6325;---;-6325;0;0;-6325;10/11/2025;00/00/0000;Não;;Retirada dos sócios;Real
8787;8790;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2128-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/10/2025 à 31/10/2025.



 • Yofc Brasil Cabos e Solucoes Ltda X D Bento do Vale • Proc. 0200666-31.2024.8.06.0164 • CI 630

 • Yofc Brasil Cabos e Solucoes Ltda X Daniel de Souza Coutinho Tecnology Ltda. • Proc. 0200664-61.2024.8.06.0164 • CI 628

 • Yofc Brasil Cabos e Solucoes Ltda X Interlink Construtora de Transmissões de Redes Ltda • Proc. 0700964-49.2024.8.02.0043 • CI 627

Lançamento proveniente de regra de contrato (CI 11).";603,57;---;633;0;0;603,57;12/11/2025;00/00/0000;Sim;358 - YOFC - Cobrança Geral;Lote;
8788;8791;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2129-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/10/2025 à 31/10/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:10:00 • APONTAMENTO DE HORAS • CI 3481

 • Andrei Gomes da Silva Pinto • Horário Original: 00:45:00 • APONTAMENTO DE HORAS • CI 3556

 • Andrei Gomes da Silva Pinto • Horário Original: 01:30:00 • APONTAMENTO DE HORAS • CI 3641

Lançamento proveniente de regra de contrato (CI 3).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/10/2025 à 31/10/2025.



 • Almir Polycarpo • Horári";4008,55;---;4271,23;0;0;4008,55;13/11/2025;00/00/0000;Sim;360 - YOFC - Compliance;Hora trabalhada;
8789;8792;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2130-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/10/2025 à 31/10/2025.



 • Victor Tavolaro Barbieri • Horário Original: 00:25:00 • Prazo Processual • Yofc Brasil Cabos e Solucoes Ltda X DELEGADO DA RECEITA FEDERAL • Proc. 5005117-09.2025.4.03.6104 • CI 3359

Lançamento proveniente de regra de contrato (CI 225).";255,46;---;267,92;0;0,01;255,45;13/11/2025;00/00/0000;Sim;YOFC - Mandado de Segurança Compensação de Ofício nº 08114-00000737/2025 - Propositura de Mandado de Segurança para reconhecimento da prescrição do crédito exigido, com pedido de liminar para conceder o efeito suspensivo da dívida permitindo a obtenção de certidões negativas.;Hora trabalhada;
8790;8793;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2131-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Cobrança referente Hora Trabalhada -  - 

EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR




Participação na Reunião do dia 06/10/2025 do Comitê ESG - Abertura de Caixas Diadema - Revisão das Planilhas de andamento das atividades ESG

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/10/2025 à 31/10/2025.



• Almir Polycarpo • Horário Original: 00:36:00 • Reunião • CI 3308

Lançamento proveniente de regra de contrato (CI 26).";470,27;---;493,2;0;0;470,27;13/11/2025;00/00/0000;Sim;361 - YOFC - COMITÊ;Hora trabalhada;
8780;8783;;10/11/2025;10/11/2025;0;31/10/2025;RECEBER;Pix;2121-1;1/1;;Zait Engenharia Ltda.;"Cobrança referente Hora Trabalhada - -


EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR




Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/10/2025 à 31/10/2025.



• Almir Polycarpo • Horário Original: 02:10:00 • Análise de contrato • CI 3277

• Almir Polycarpo • Horário Original: 00:40:00 • Análise • CI 3291

• Almir Polycarpo • Horário Original: 01:54:00 • Elaboração de documento • CI 3411

• Almir Polycarpo • Horário Original: 02:00:00 • APONTAMENTO DE HORAS • CI 3539

• Almir Polycarpo • Horário Original: 02:41:00 • Análise de contrato • CI 3569

• Almir Polycarpo • Horário Original: 03:16:00 • Elaboração de documento • CI 3592

• Almir Polycarpo • Horário Original: 01:58:00 • Análise de c";14940;---;14940;0;1083,57;13856,43;19/12/2025;00/00/0000;Não;ZAIT - Time Sheet;Hora trabalhada;
8979;8982;;11/11/2025;11/11/2025;0;11/11/2025;PAGAR;On line;2326-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;11/11/2025;00/00/0000;Não;;Transporte e pedágio;
8817;8820;;11/11/2025;11/11/2025;0;07/11/2025;PAGAR;Boleto;2160-1;1/1;;Btg Pactual - Cnpj 30.306.294/0001-45;"Allpark estacioamento


Auto posto Casarão


Auto posto Cinco Skina


Cashtrack


Claude Ai Subscription


Gamma App


Mm Campinas


OpenAi


Read Meeting Mananger


Sfr Paiement Cb


Supabase


Tldx Solutiom Gmbh";-2739,09;---;-2739,09;0;0;-2739,09;11/11/2025;00/00/0000;Não;;Alimentação, Combustível, Estacionamento, Informática - Softwares;Real
8841;8844;;11/11/2025;11/11/2025;0;11/11/2025;PAGAR;Pix;2185-1;1/1;;Massei Alves Sociedade Individual de Advocacia;"Pagamento de despesa reembolsável de Honorários de parceiros do cliente Almeida Engenharia Consultoria e Construções Ltda. - Origem: Processo (1001786-89.2025.5.02.0718 | CI: 1145) - 

Lucas Henrique Ferreira X Almeida Engenharia Consultoria e Construções Ltda., Sp Market Administração e Serviços Ltda. - Processo 1001786-89.2025.5.02.0718";-500;---;-500;0;0;-500;11/11/2025;00/00/0000;Não;Almeida - Reclamação Trabalhista - Contrato para processos trabalhistas;Prestadores de Serviço;
8980;8983;;12/11/2025;12/11/2025;0;12/12/2025;PAGAR;On line;2327-1;1/1;;BANCO C6 S.A.;Pedágio;-6;---;-6;0;0;-6;12/11/2025;00/00/0000;Não;;Transporte e pedágio;
8971;8974;;13/11/2025;13/11/2025;0;13/11/2025;PAGAR;Pix;2318-1;1/1;;ALMIR POLYCARPO;Adiantamento  de lucros;-6000;---;-6000;0;0;-6000;13/11/2025;00/00/0000;Não;;Retirada dos sócios;
8973;8976;;13/11/2025;13/11/2025;0;13/11/2025;PAGAR;Pix;2320-1;1/1;;ALMIR POLYCARPO;Adiantamento lucros;-6000;---;-6000;0;0;-6000;13/11/2025;00/00/0000;Não;;Retirada dos sócios;
8970;8973;;13/11/2025;13/11/2025;0;13/11/2025;PAGAR;Pix;2317-1;1/1;;ANDREI GOMES DA SILVA PINTO;Participação;-2000;---;-2000;0;0;-2000;13/11/2025;00/00/0000;Não;;Participação em serviços;
7339;7343;;13/11/2025;13/11/2025;0;13/11/2025;PAGAR;Debito Automatico;463-1;10/23;;BANCO C6 S.A.;"Empréstimo FGI_Parcelas_Principal+Juros



(Pronampe)";-3738,51;---;-3738,51;0;0;-3738,51;13/11/2025;00/00/0000;Não;;Pagamento de empréstimos;Real
9231;9234;;13/11/2025;13/11/2025;0;13/11/2025;PAGAR;On line;2578-1;1/1;;Btg Pactual - Cnpj 30.306.294/0001-45;TEF BTG PARA BTG INVESTIMENTOS;-4000;---;-4000;0;0;-4000;13/11/2025;00/00/0000;Não;;Conta Investimento;
8848;8851;;13/11/2025;13/11/2025;0;13/11/2025;RECEBER;Pix;2193-1;1/1;;Leonardo de Almeida Lira;"Cobrança referente Ato processual - Origem: Atendimento (CI: 1157) - 
Elaboração de 3 contratos de doação, com a emissão das respectivas guias de ITCMD";10000;---;10000;0;0;10000;13/11/2025;00/00/0000;Não;Leonardo - Contratos de Doação - Elaboração de contratos de doação da mãe para os filhos;Ato;
8972;8975;;13/11/2025;13/11/2025;0;13/11/2025;PAGAR;Pix;2319-1;1/1;;Polycarpo Apoio Empresarial Ltda;Transferência do C6 Apoio para BTG Apoio;-4000;---;-4000;0;0;-4000;13/11/2025;00/00/0000;Não;;Transferência de valores entre contas;
8988;8991;;13/11/2025;13/11/2025;0;13/11/2025;RECEBER;Pix;2335-1;1/1;;Polycarpo Apoio Empresarial Ltda;Transferência da C6 Apoio para BTG Apoio;4000;---;4000;0;0;4000;13/11/2025;00/00/0000;Não;;Entre contas correntes;
5052;5052;;14/11/2025;14/11/2025;0;14/11/2025;PAGAR;Pix;-;1/1;;BANCO BRADESCO S/A;Tarifa bancáriaCesta PJ Facil 1;-168,5;---;-168,5;0;0;-168,5;14/11/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8991;8994;;14/11/2025;14/11/2025;0;12/11/2025;RECEBER;On line;2338-1;1/1;;BANCO DO BRASIL S/A;Resgate de aplicação automática _ Rende Fácil;41,2;---;41,2;0;0;41,2;14/11/2025;00/00/0000;Não;;Baixa de aplicação;
8850;8853;;14/11/2025;14/11/2025;0;14/11/2025;PAGAR;Pix;2195-1;1/1;;TRIBUNAL DE JUSTICA;"Pagamento de despesa reembolsável de Custas Judiciais do cliente INOVA TS ENGENHARIA LTDA - Origem: Processo (1009017-60.2025.8.26.0004 | CI: 1109) - 

INOVA TS ENGENHARIA LTDA - Processo 1009017-60.2025.8.26.0004



Custas do conciliador judicial.";-41,2;---;-41,2;0;0;-41,2;14/11/2025;00/00/0000;Não;Inova TS - Contencioso Cível - INOVA - Contencioso Cível;Custas e depesas;
8704;8707;;15/11/2025;15/11/2025;0;15/10/2025;PAGAR;Boleto;2042-1;2/15;;REGUS DO BRASIL LTDA;"Regus Aluguel Apoio_ Taxa de endereço




Escritório São Paulo";-310,98;---;-310,98;0;0;-310,98;15/11/2025;00/00/0000;Não;;Aluguel;
7906;7915;;16/11/2025;16/11/2025;0;01/11/2025;PAGAR;Debito Automatico;1182-1;1/1;;BANCO C6 S.A.;Pagamento da 6ª parcela do FGI_PEAC__nº_9112581_-_POLYCARPO_ADVOGADOS;-2549,27;---;-2549,27;0;0;-2549,27;17/11/2025;00/00/0000;Não;;Pagamento de empréstimos;
5242;5242;;17/11/2025;17/11/2025;0;17/11/2025;PAGAR;On line;-;1/1;;BANCO DO BRASIL S/A;PACOTE DE SERVIÇOsTarifa tarifa bancária;-81,4;---;-81,4;0;0;-81,4;17/11/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8992;8995;;17/11/2025;17/11/2025;0;17/11/2025;RECEBER;On line;2339-1;1/1;;BANCO DO BRASIL S/A;Resgate de aplicação automática _ Rende Fácil;81,4;---;81,4;0;0;81,4;17/11/2025;00/00/0000;Não;;Baixa de aplicação;
8816;8819;Liberado no Banco;17/11/2025;17/11/2025;0;06/11/2025;PAGAR;Debito Automatico;2159-1;1/1;;CARTAO DE CREDITO SANTANDER;"AASP - Parc. 005/012


Assinatura O GLobo - Jornal Valor Econômico


Centro Automotivo Duba


Centro Comercial Avenida


HUBEES - estacionamento


Linkedin


MERCADOPAGO *MELISHOP PARC 003/004


Pecorino Rebouças


Posto Petrominas - Piracaia";-1575,37;---;-1575,37;0;0;-1575,37;17/11/2025;00/00/0000;Não;;Alimentação, Combustível, Despesas de Marketing, Estacionamento, Informática - Softwares , Livros, Jornais e revistas, OAB e Associações;Real
8964;8967;;19/11/2025;19/11/2025;0;19/11/2025;RECEBER;On line;2311-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fácil;0,02;---;0,02;0;0;0,02;19/11/2025;00/00/0000;Não;;Baixa de aplicação;
8981;8984;;19/11/2025;19/11/2025;0;19/11/2025;PAGAR;On line;2328-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;19/11/2025;00/00/0000;Não;;Transporte e pedágio;
7574;7582;Liberado no Banco;19/11/2025;20/11/2025;0;20/11/2025;PAGAR;Boleto;810-1;9/34;;RECEITA FEDERAL;Darf Reinf (1708 e 5952);-177,78;---;-177,78;0;0;-177,78;19/11/2025;00/00/0000;Não;;Outros tributos e taxas;Real
7069;7067;Liberado no Banco;19/11/2025;20/11/2025;0;20/10/2025;PAGAR;Boleto;64-1;9/24;;SECRETARIA DA RECEITA FEDERAL;"GPS - 2100



INSS";-2352,9;---;-2352,9;0;0;-2352,9;19/11/2025;00/00/0000;Não;;INSS;Real
8854;8857;;20/11/2025;20/11/2025;0;20/11/2025;PAGAR;Debito Automatico;2199-1;1/1;;C6 CARTAO DE CREDITO;"99FOOD *KIT GOURMET RE


ALIMENTAÇÃO



OUTBACK REBOUÇAS


ALLPARK EMPREENDIMENTO


ASA*Techlegal Serviços


BIO PARK


CONTABILIZEI TECNOLOGIA


DELL - Parc 012/012


EBN *HOSTINGER


EBN*CANVAA04676 55


ESTACIONAMENTO - BIO PARK


ESTACIONAMENTO HUBEES - VICTOR


ESTACIONAMENTO HUBEES


ESTACIONAMENTO



BIO PARK


ESTACIONAMENTO



MP MOREIRA PARK


FACEBK* Q255Y4D862


FACEBK*XBETU4M862


GOOGLE GSUITE_POLYCARPO


LINKEDIN


MP* REDECOPIA


PAYPAL  *DELL - Parc 012/012


PEDÁGIO CRB FPAY - PALOMA


PEDÁGIO CRB FPAY


PEDÁGIO



AUTO BAN JUNDIAI


PORTO SEGURO  SEGUROS - Parc 001/010


Refinanciamento de fatura 003/003


REGUL - DESP ESC. VIRTUAL


TEMPLATED


TURBI LOCAÇÃO VEÍCULO - MENSAL


TURBI LOCAÇÃO V";-12141,64;---;-12141,64;0;0;-12141,64;21/11/2025;00/00/0000;Não;;Alimentação, Aluguel, Cartão de Crédito, Despesas de Marketing, Estacionamento, Informática - Softwares , Materiais de escritório, Outros valores cobrados pelo locador, Prestadores de Serviço, Seguro de responsabilidade civil, Transporte e pedágio;Real
7479;7483;;20/11/2025;20/11/2025;0;20/10/2025;PAGAR;Não Informado;609-1;10/14;;CLARO EMPRESAS;Telefones celulares - Almir Flávia;-279,29;---;-279,29;0;0;-279,29;21/11/2025;00/00/0000;Não;;Telefonia;Real
8795;8798;;20/11/2025;20/11/2025;0;31/10/2025;RECEBER;Boleto;2136-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/10/2025 à 31/10/2025.



 • Almir Polycarpo • Horário Original: 01:09:00 • Elaboração de documento • CI 3349

 • Almir Polycarpo • Horário Original: 00:13:00 • Reunião • CI 3363

 • Almir Polycarpo • Horário Original: 00:56:00 • Reunião • CI 3421

 • Almir Polycarpo • Horário Original: 00:30:00 • Reunião • CI 3459

Lançamento proveniente de regra de contrato (CI 232).";2100;---;2100;0;0;2100;19/11/2025;00/00/0000;Não;Prohabitat - M&A - Negociação de M&A;Hora trabalhada;
8796;8799;;20/11/2025;20/11/2025;0;31/10/2025;RECEBER;Pix;2137-1;1/1;;PROHABITAT SOLUCOES AMBIENTAIS LTDA.;"Cobrança referente Valor fixo -  - EXTRATO - REGRA DE CONTRATO - VALOR FIXO MENSAL



Lançamento proveniente de regra de contrato (CI 112).";2081,26;---;2218,28;0;0;2081,26;19/11/2025;00/00/0000;Sim;250 - PROHABITAT - PARTIDO;Partido mensal;
4905;4905;Liberado no Banco;20/11/2025;20/11/2025;0;20/11/2025;PAGAR;Boleto;2192-1;1/1;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"Consultoria TI Informática



RE9";-1061,23;1061,23;-1061,23;0;0;-1061,23;21/11/2025;00/00/0000;Não;;Prestadores de Serviço;Real
4931;4931;Liberado no Banco;20/11/2025;20/11/2025;0;20/11/2025;PAGAR;Boleto;851-1;1/1;;RECEITA FEDERAL;"Simples Nacional



DAS APOIO



DAS Apoio";-1783,77;---;-1783,77;0;0;-1783,77;21/11/2025;00/00/0000;Não;;Simples Nacional;Real
8965;8968;;21/11/2025;21/11/2025;0;21/11/2025;RECEBER;On line;2312-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fácil;0,05;---;0,05;0;0;0,05;21/11/2025;00/00/0000;Não;;Baixa de aplicação;
5200;5200;;21/11/2025;21/11/2025;0;21/11/2025;PAGAR;Pix;-;1/1;;ODONTOPREV S.A.;Seguro Dental OdontoprevPlano de Saúde Dental;-136,86;---;-136,86;0;0;-136,86;21/11/2025;00/00/0000;Não;;Aluguel;Real
8847;8850;Liberado no Banco;21/11/2025;21/11/2025;0;21/11/2025;PAGAR;Boleto;2191-1;1/1;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA;INFORMÁTICA 01 LICENÇA ACRONIS -;-110,25;---;-110,25;0;0;-110,25;21/11/2025;00/00/0000;Não;;Prestadores de Serviço;
8371;8376;Liberado no Banco;21/11/2025;20/11/2025;0;20/11/2025;PAGAR;Boleto;1687-1;4/13;;RE9 COMERCIO E SERVICOS DE INFORMATICA LTDA. - ME;"ACRONIS -  07 LICENÇAS -2025/5776



fornecimento da licença para a solução de backup do Microsoft 365";-262,64;---;-262,64;0;0;-262,64;21/11/2025;00/00/0000;Não;;Prestadores de Serviço;
8858;8861;;24/11/2025;24/11/2025;0;31/10/2025;PAGAR;Pix;2203-1;1/1;;ALMIR POLYCARPO;Retirada antecipada - Almir;-2000;---;-2000;0;0;-2000;24/11/2025;00/00/0000;Não;394 - ALMIR;Retirada dos sócios;
8982;8985;;24/11/2025;24/11/2025;0;24/11/2025;PAGAR;On line;2329-1;1/1;;BANCO C6 S.A.;Pedágio;-3;---;-3;0;0;-3;24/11/2025;00/00/0000;Não;;Transporte e pedágio;
8853;8856;;25/11/2025;25/11/2025;0;25/11/2025;PAGAR;Debito Automatico;2198-1;1/1;;BANCO BRADESCO CARTOES S/A;"Anuidade cartão - Parcela 008/012


Uso 99- aplicativo transporte";-35,36;---;-35,36;0;0;-35,36;25/11/2025;00/00/0000;Não;;Tarifas e custos bancários, Transporte e pedágio;Real
8966;8969;;25/11/2025;25/11/2025;0;25/11/2025;RECEBER;On line;2313-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fácil;0,03;---;0,03;0;0;0,03;25/11/2025;00/00/0000;Não;;Baixa de aplicação;
8995;8998;;25/11/2025;25/11/2025;0;25/11/2025;RECEBER;Pix;2342-1;1/1;;BANCO DO BRASIL S/A;Baixa automática aplicação financeira - Rende fácil;440;---;440;0;0;440;25/11/2025;00/00/0000;Não;;Aplicação de valores em investimento;
8897;8900;;25/11/2025;25/11/2025;0;25/11/2025;PAGAR;Pix;2243-1;1/1;;Polycarpo Advogados;"Pagamento de despesa não reembolsável - Custas Judiciais do cliente Polycarpo Advogados - Origem: Atendimento (CI: 1116 | Pasta: Desenvolvimento de produtos tecnológicos) - 

Custas de ingresso de pedido de registro da marca ""Tributalyze"" junto ao INPI.";-440;---;-440;0;0;-440;25/11/2025;00/00/0000;Não;390 - POLYCARPO;Custas e depesas;
8188;8195;Liberado no Banco;25/11/2025;25/10/2025;0;25/10/2025;PAGAR;Boleto;1477-1;5/13;;RECEITA FEDERAL;"DARF UNIFICADA



PIS COD 8109



COFINS COD 2172";-182,49;---;-182,49;0;0;-182,49;25/11/2025;00/00/0000;Não;;Outros tributos e taxas;
8861;8864;;25/11/2025;25/11/2025;0;11/11/2025;PAGAR;Pix;2206-1;1/1;;Scientia Consultoria Cientifica Ltda;"OBS. EM 11/11 SCIENTIA efetuou depósito de R$ 542,54, referente a diferença da 1ª parcela do 1º acordo(5x4.514,55) mas efetuou o valor bruto .



Após cálculos estamos devolvendo a diferença paga a maior para Polycarpo. 



OBS. EM 11/11 SCIENTIA efetuou depósito de R$ 542,54, referente a diferença da 1ª parcela do 1º acordo(5x4.514,55) mas efetuou o valor bruto e deveríamos devolver a diferença de R$ 295,84 em 25/11/25. Mas houve um erro é foi enviado o valor de R$ 440,00 - então a Scientia deveria ter descontado o valor de R$ 295,84 e enviado a devolução para a Polycarpo de R$ 145,16 mas ela fez o contrario e no dia 26/11 enviou pix de R$ 294,84 , refiz os cálculos para devolução do valor correto que foi R$ 150,68 e foi enviado pix para a Scientia pela conta do Banco do Brasil em 26/11/2025";-150,68;---;-150,68;0;0;-150,68;26/11/2025;00/00/0000;Não;;Custas e depesas;
8862;8865;;25/11/2025;25/11/2025;0;11/11/2025;RECEBER;Pix;2207-1;1/1;;Scientia Consultoria Cientifica Ltda;OBS. EM 11/11 SCIENTIA efetuou depósito de R$ 294,84, referente a diferença da 1ª parcela do 1º acordo, que deveria ficar com a Scientia, em 26/11  foi feito pix para Scientia no valor de R$ 150,68 que é a diferença paga a maior que ficou faltando.;294,84;---;294,84;0;0;294,84;25/11/2025;00/00/0000;Não;;Partido mensal;
